Gyroscope X,Gyroscope X,Accelerometer Z,Accelerometer Z,Gyroscope Z,Gyroscope Z CAL,Gyroscope Y,Gyroscope Y,Accelerometer Y,Accelerometer Y,Accelerometer X,Accelerometer X,Timestamp,Timestamp
76.95035461,2233,1416,-23.59010957,1899,59.59292791,-59.4364558,1834,2274,-5.752739229,4020,-73.69970412,60768.58521,25185
25.88652482,2877,1420,-22.69999844,1886,52.74274395,-277.0757532,1978,1792,12.50003897,3296,-46.91159264,60788.11646,25825
31.91489362,2220,1422,-22.06702372,1680,139.9016513,-56.42510353,1961,1431,26.32440698,3167,-42.1528041,60807.64771,26465
23.04964539,2255,1497,-19.31485966,1478,212.1088238,-68.43602742,1986,1590,20.12850843,3096,-39.6057394,60827.17896,27105
24.82269504,2151,1505,-19.25127672,1318,271.7067404,-33.48350707,1981,1754,13.71808206,2822,-29.45949874,60846.71021,27745
20.21276596,2039,1602,-15.7296119,1197,317.6169538,3.962087677,1994,1986,4.759702414,2914,-32.97255609,60866.24146,28385
16.31205674,1967,1703,-11.99865902,1103,352.9895679,28.00614023,2005,2186,-2.96647542,3021,-37.04744764,60885.77271,29025
21.27659574,1910,1836,-7.015293601,1030,380.2562117,47.28259317,1991,2402,-11.38234003,2994,-36.1969486,60905.30396,29665
39.36170213,1773,2008,-0.628073739,1003,392.2168312,93.79830073,1940,2721,-23.70184347,3198,-43.94412075,60924.83521,30305
57.44680851,1771,2075,1.752480014,1012,388.5096895,95.01199486,1889,2916,-31.18799964,3362,-50.08961144,60944.36646,30945
62.05673759,1680,2112,3.174825873,1029,384.0967964,125.6872055,1876,2955,-32.62935319,3596,-58.79894848,60963.89771,31585
33.33333333,1696,2043,-0.06271753,1015,389.62062,119.4563758,1957,3271,-44.56793825,4005,-73.84997033,60983.42896,32225
-15.60283688,1727,2090,1.305717533,1017,389.6570344,107.5856062,2095,3597,-57.35706167,3401,-51.52065301,61002.96021,32865
-41.4893617,1604,2600,21.03913626,1100,363.0074294,148.0841782,2168,4022,-74.02159349,3591,-59.14969261,61022.49146,33505
-35.81560284,1664,3118,41.73537008,1203,324.589016,128.1201628,2152,4026,-74.61574804,3503,-56.51132036,61042.02271,34145
12.41134752,2127,3020,37.82250925,1441,228.2953575,-25.80215622,2016,4018,-74.43726867,2946,-35.76430491,61061.55396,34785
46.80851064,2321,2403,13.14743469,1812,89.96607986,-89.87091247,1919,4005,-74.31413267,616,51.27224363,61081.08521,35425
40.78014184,1593,3003,37.12405109,2239,-48.80332432,154.2435385,1936,4024,-74.89872272,2286,-11.29890672,61100.61646,36065
2.482269504,2843,2754,30.9278841,2693,-236.2004621,-266.3684849,2044,1568,19.19710245,969,37.66475607,61120.14771,36705
-4.964539007,2307,2303,11.82347854,2824,-272.3208179,-86.72611738,2065,2299,-7.413036487,4017,-74.65100065,61139.67896,37345
-102.4822695,1507,2106,1.866387976,2647,-189.7943706,178.8047265,2340,3643,-59.34030061,2853,-31.24117682,61159.21021,37985
-98.93617021,2787,2616,23.99969109,2560,-184.3712187,-250.6190918,2330,2494,-16.00772269,1709,10.46519445,61178.74146,38625
-32.26950355,2147,2065,1.617615348,2463,-138.4732263,-33.85399115,2142,2750,-24.55961631,4013,-74.19667661,61198.27271,39265
-14.53900709,2614,2493,19.02615269,2314,-94.77878857,-190.0334856,2092,2537,-17.34618273,2296,-11.12634014,61217.80396,39905
23.75886525,2063,2327,12.42476655,2169,-32.60655545,-3.98522062,1984,2526,-16.38083628,3409,-52.15052077,61237.33521,40545
9.219858156,2207,2249,9.437868942,2129,-20.7073951,-52.74353848,2025,2432,-13.05327645,2473,-17.39424718,61256.86646,41185
1.773049645,2160,2342,13.2405317,2114,-14.15540293,-37.19513066,2046,2380,-10.98670742,2855,-31.65647521,61276.39771,41825
1.773049645,2045,2337,13.06912717,2110,-10.40111776,1.395473369,2046,2361,-10.27182078,2803,-29.72540715,61295.92896,42465
1.418439716,2036,2298,11.47366872,2111,-10.56962194,4.404969299,2047,2385,-11.15828199,2817,-30.19606191,61315.46021,43105
0,2045,2292,11.22426411,2119,-13.58852784,1.342281879,2051,2391,-11.39339721,2792,-29.26265385,61334.99146,43745
5.673758865,2062,2273,10.4468004,2128,-17.32821979,-4.192203341,2035,2403,-11.82999,2818,-30.2022929,61354.52271,44385
8.156028369,2071,2288,11.06650467,2133,-19.37798899,-7.137869485,2028,2390,-11.33738336,2831,-30.70236551,61374.05396,45025
4.964539007,2076,2303,11.68965123,2129,-17.94981121,-8.911466514,2037,2374,-10.75871918,2765,-28.27661546,61393.58521,45665
2.127659574,2059,2304,11.68341341,2134,-19.32609048,-3.291874911,2045,2404,-11.91466467,2759,-28.05420611,61413.11646,46305
-0.709219858,2058,2305,11.68570562,2135,-19.58566849,-3.041410824,2053,2429,-12.8573594,2810,-29.94316376,61432.64771,46945
4.609929078,2072,2301,11.53174376,2134,-19.65783545,-7.579822933,2038,2425,-12.70640612,2794,-29.34595231,61452.17896,47585
8.156028369,2079,2290,11.08604482,2127,-17.38078944,-9.822433243,2028,2429,-12.84887941,2801,-29.5918406,61471.71021,48225
7.446808511,2078,2297,11.40845287,2131,-18.77950413,-9.508139369,2030,2401,-11.78867815,2773,-28.56447581,61491.24146,48865
6.382978723,2070,2319,12.24817636,2145,-23.62440153,-6.855490504,2033,2427,-12.79559107,2799,-29.55263048,61510.77271,49505
0,2074,2317,12.15421166,2174,-33.95659311,-8.389261745,2051,2436,-13.14470862,2786,-29.06833005,61530.30396,50145
2.127659574,2039,2296,11.37003642,2175,-33.67160736,3.419534485,2045,2400,-11.74908943,2774,-28.60036035,61549.83521,50785
-4.609929078,2013,2346,13.39407908,2199,-41.59121095,11.94223904,2064,2384,-11.1480229,2843,-31.21663719,61569.36646,51425
-16.66666667,2013,2318,12.21304165,2238,-55.27998793,11.58053691,2098,2424,-12.67395874,2814,-30.10713199,61588.89771,52065
-31.91489362,1984,2342,13.18434692,2298,-75.84882912,20.85463373,2141,2416,-12.39132708,2798,-29.54367856,61608.42896,52705
-49.64539007,1949,2410,15.88860912,2357,-95.86715272,32.06768528,2191,2426,-12.78477198,2918,-34.06925087,61627.96021,53345
-76.24113475,1999,2349,13.34700393,2433,-123.4619936,14.49128945,2266,2494,-15.32490179,2986,-36.51152123,61647.49146,53985
-93.61702128,2026,2437,16.86990993,2517,-153.7314451,4.909610167,2315,2491,-15.25225176,3058,-39.28387508,61667.02271,54625
-114.893617,2035,2341,13.01049872,2637,-196.4781208,1.251178067,2375,2507,-15.7375319,3204,-44.57550015,61686.55396,55265
-124.822695,2041,2306,11.40756582,2841,-269.7002211,-1.060117093,2403,2642,-20.8108544,3440,-53.2681529,61706.08521,55905
-121.2765957,2091,2251,8.884617155,3110,-367.5695225,-17.7322576,2393,2855,-28.88457112,3626,-60.08135333,61725.61646,56545
-120.9219858,2104,2584,21.66474471,3359,-457.4096128,-22.08403541,2392,3202,-42.38138237,3899,-70.57586827,61745.14771,57185
-153.1914894,2026,2671,24.27519024,3467,-493.7780638,3.122376125,2483,3767,-64.12024404,4016,-74.98751497,61764.67896,57825
-107.4468085,2437,2477,16.16779197,3311,-447.2281237,-133.4247465,2354,3997,-72.80520066,4020,-74.89244117,61784.21021,58465
68.43971631,2303,1435,-20.05868492,2526,-167.1160364,-83.18170784,1858,467,63.53287689,3629,-59.32416538,61803.74146,59105
164.1843972,2191,1358,-23.19970723,1917,51.50374535,-42.7254748,1588,512,62.00731913,4016,-73.56326804,61823.27271,59745
87.94326241,2412,1321,-25.65954666,1900,55.31918884,-119.1737827,1803,1136,37.51133353,2546,-19.04502842,61842.80396,60385
45.39007092,1994,1447,-20.71046534,1621,165.2950084,19.81807797,1923,1196,35.23836654,2903,-32.41572308,61862.33521,61025
19.5035461,1977,1706,-10.8770289,1410,242.2665709,24.74618021,1996,1534,22.07427747,2983,-35.67368913,61881.86646,61665
22.34042553,1864,1908,-3.260965402,1253,300.9365588,62.75074968,1988,1829,10.47586495,2707,-25.67994882,61901.39771,62305
43.26241135,1760,2137,5.538493787,1158,336.6131804,98.27773811,1929,2060,1.462344664,2827,-30.38837704,61920.92896,62945
74.46808511,1690,2313,12.13650709,1081,364.8404181,122.7038412,1841,2345,-9.587322808,2940,-34.77150262,61940.46021,63585
103.1914894,1631,2469,18.12356592,1024,385.7219347,143.3642011,1760,2507,-15.91085191,3008,-37.4696329,61959.99146,64225
126.9503546,1532,2633,24.30220599,1051,377.3329931,177.2984435,1693,2753,-25.44485032,3141,-42.58091803,61979.52271,64865
137.9432624,1566,2743,28.60446253,1056,374.5398682,166.2188348,1662,2819,-27.88843669,3626,-60.67294869,61999.05396,65505
105.6737589,1683,2643,24.53233803,1023,384.9646671,125.9890047,1753,2871,-29.69154917,3941,-72.21745162,62018.58521,609
48.58156028,1822,2536,19.4780029,1014,387.0134194,77.63194345,1914,3375,-49.04992748,3743,-64.73248824,62038.11646,1249
6.737588652,1717,2641,22.67738834,1072,369.444204,111.6115236,2032,4023,-74.06529156,3664,-61.90254387,62057.64771,1889
-21.9858156,1891,2705,25.23440361,1166,332.9378987,52.36055976,2113,4020,-74.13990977,3287,-48.01629137,62077.17896,2529
-52.12765957,2066,2235,6.44157589,1396,247.5305958,-7.268527774,2198,4017,-73.96060275,2460,-16.82287691,62096.71021,3169
-77.30496454,2067,1941,-5.3207144,1762,116.5657853,-8.359417393,2269,4009,-74.01785999,849,43.19665847,62116.24146,3809
-34.39716312,1424,2661,23.46311107,2134,-5.510855584,208.6996287,2148,4017,-74.42222329,2119,-4.703893332,62135.77271,4449
-31.20567376,3207,2579,21.38448578,2751,-263.4426305,-389.5267742,2139,3232,-44.38785557,1582,15.24735432,62155.30396,5089
-7.446808511,1821,1273,-29.40863113,2615,-187.2857269,76.28666286,2072,2341,-8.215778172,4018,-73.4510744,62174.83521,5729
-104.6099291,2324,1523,-20.34590703,2753,-244.3135315,-95.42017707,2346,2919,-31.64767566,1257,28.53630314,62194.36646,6369
-74.82269504,2780,2387,14.58539446,2625,-208.291574,-247.5466943,2262,2671,-22.36513854,2424,-15.73385813,62213.89771,7009
-21.27659574,2220,2112,3.0410202,2454,-137.0156149,-58.02084821,2111,3046,-35.97449499,4007,-74.01715653,62233.42896,7649
-7.092198582,2582,2493,19.3107831,2282,-82.8337019,-179.0718264,2071,2353,-10.23042243,2416,-15.57932349,62252.96021,8289
22.69503546,2025,2117,3.87434189,2184,-37.20713824,8.734542339,1987,2627,-20.14145274,3289,-47.44956359,62272.49146,8929
4.255319149,2320,2330,12.75208925,2129,-22.84256289,-90.81193774,2039,2381,-11.19776886,2363,-13.41959971,62292.02271,9569
1.773049645,2135,2346,13.4811421,2124,-17.24916952,-28.80586891,2046,2328,-8.971447445,2909,-33.66369352,62311.55396,10209
2.836879433,2044,2314,12.17690261,2111,-10.77069577,1.762958732,2043,2344,-9.577434839,2865,-31.99493671,62331.08521,10849
-0.354609929,2057,2316,12.20158515,2116,-12.74100188,-2.695202056,2052,2379,-10.96037123,2767,-28.36604755,62350.61646,11489
-3.546099291,2034,2263,10.04124761,2125,-15.42532471,4.927174068,2061,2407,-11.96880973,2837,-30.89383002,62370.14771,12129
1.063829787,2055,2276,10.55425988,2132,-18.49612911,-1.981507925,2048,2411,-12.14350297,2808,-29.83514631,62389.67896,12769
4.255319149,2068,2289,11.09213461,2135,-19.92701077,-6.248179352,2039,2399,-11.69663471,2797,-29.44387515,62409.21021,13409
-0.354609929,2050,2298,11.44539129,2138,-20.51373135,-0.346208768,2052,2403,-11.8652178,2776,-28.67669507,62428.74146,14049
-1.773049645,2042,2298,11.45938937,2136,-19.59323306,2.295801799,2056,2394,-11.51526564,2787,-29.08452242,62448.27271,14689
2.482269504,2047,2261,9.928791497,2136,-19.81390421,0.745609025,2044,2428,-12.78021258,2821,-30.29786374,62467.80396,15329
6.737588652,2063,2263,10.00235746,2142,-22.41432524,-4.495858918,2032,2432,-12.94106354,2806,-29.74451517,62487.33521,15969
8.156028369,2080,2310,11.93589252,2141,-22.43689489,-10.15800371,2028,2396,-11.60268694,2784,-28.98770641,62506.86646,16609
6.737588652,2063,2306,11.72224435,2140,-21.69490078,-4.495858918,2032,2431,-12.94389118,2786,-29.05537103,62526.39771,17249
5.319148936,2041,2278,10.60309661,2150,-24.80907006,2.844138226,2036,2431,-12.92258471,2784,-28.94772253,62545.92896,17889
4.609929078,2014,2330,12.70599565,2162,-28.56199266,11.88326432,2038,2415,-12.35010868,2780,-28.86266135,62565.46021,18529
-7.80141844,1995,2350,13.55514988,2199,-41.13879484,17.88676282,2073,2383,-11.12125298,2820,-30.36961746,62584.99146,19169
-22.69503546,1985,2308,11.79906245,2234,-53.10738062,20.795659,2115,2433,-13.02343868,2783,-28.94656447,62604.52271,19809
-30.85106383,1947,2314,12.02422633,2279,-68.29933031,33.302656,2138,2443,-13.39434165,2832,-30.7681342,62624.05396,20449
-45.03546099,1935,2323,12.3525044,2339,-89.24045338,36.90396973,2178,2464,-14.18738992,2889,-32.88909365,62643.58521,21089
-67.73049645,1964,2351,13.4332801,2402,-111.8462165,26.49157504,2242,2489,-15.16799744,2895,-33.14373914,62663.11646,21729
-85.10638298,1961,2299,11.30673246,2474,-137.1950944,26.97700985,2291,2521,-16.3316885,2963,-35.59846123,62682.64771,22369
-104.6099291,1989,2311,11.77784157,2577,-174.2592125,16.99593032,2346,2527,-16.5539608,3011,-37.39037228,62702.17896,23009
-115.248227,1976,2304,11.2827525,2742,-233.0499855,21.03919749,2376,2671,-21.9311876,3420,-52.52366776,62721.71021,23649
-128.0141844,1998,2216,7.598661827,3014,-330.9746652,13.27366843,2412,2781,-26.03345432,3571,-58.00573763,62741.24146,24289
-139.3617021,2075,2439,15.80997593,3298,-434.3632741,-12.90568328,2444,3239,-43.75060182,3733,-64.25207706,62760.77271,24929
-159.2198582,1986,2610,22.13830886,3470,-493.8818314,16.36434385,2500,3571,-56.54227853,4009,-74.66414927,62780.30396,25569
-163.8297872,1877,2225,6.710643637,3471,-491.9169128,52.80322719,2513,3597,-57.23390908,4021,-74.64576375,62799.83521,26209
-108.1560284,1947,2437,16.96411718,3319,-440.2200497,30.98350707,2356,2439,-12.8970706,4022,-74.990405,62819.36646,26849
123.7588652,1913,2679,25.12694527,2291,-76.29131331,49.35034985,1702,3421,-50.82636834,4024,-75.30936391,62838.89771,27489
144.6808511,2600,1476,-19.40571001,1814,80.86920574,-180.5589033,1643,1101,38.85724975,2878,-31.52893981,62858.42896,28129
139.7163121,2213,1575,-15.63687359,1832,82.3263319,-50.84206769,1657,1224,34.07816037,2948,-34.2345975,62877.96021,28769
119.5035461,1970,1677,-11.77020087,1509,203.9759997,30.0951735,1714,1361,28.74497837,2981,-35.5728199,62897.49146,29409
91.13475177,1968,1711,-10.79949,1245,299.7802969,29.91525061,1794,1612,19.01274995,2821,-29.6760153,62917.02271,30049
79.78723404,1865,1801,-7.607807896,1109,351.0949858,64.13858346,1826,1874,8.80480259,2637,-22.95695095,62936.55396,30689
85.46099291,1755,2005,0.214194747,1065,368.977089,101.2215479,1810,2090,0.354868683,2669,-24.37679621,62956.08521,31329
110.2836879,1688,2205,7.752842327,1067,368.9066578,124.4494502,1740,2387,-11.17894182,2771,-28.38073342,62975.61646,31969
148.9361702,1602,2393,14.9285087,1090,361.2748201,154.4680851,1631,2609,-19.7872825,2964,-35.74415156,62995.14771,32609
189.0070922,1500,2519,19.71765451,1114,353.5654179,189.8984007,1518,2772,-26.05863722,3213,-45.11004815,63014.67896,33249
180.8510638,1586,2493,18.82483441,1100,357.0998455,160.7946594,1541,2682,-22.37913984,3754,-65.12030059,63034.21021,33889
110.6382979,1676,2317,11.77494812,1048,375.9728009,128.4869342,1739,2693,-22.62629696,3854,-68.6125077,63053.74146,34529
25.17730496,1613,2313,10.77451937,1056,376.7735595,147.064044,1980,3238,-43.63701587,3668,-61.69360595,63073.27271,35169
-34.75177305,1553,2760,27.50667801,1114,358.8083038,165.4003998,2149,3977,-72.33304965,3821,-67.86223738,63092.80396,35809
-75.17730496,1717,3038,38.54238074,1187,330.3872976,109.1540768,2263,4022,-74.44048148,3391,-52.26738253,63112.33521,36449
-84.04255319,2097,2751,27.05674652,1430,235.5762189,-18.62865915,2288,4027,-74.58133699,2919,-34.44133203,63131.86646,37089
-30.85106383,1996,2402,13.10252421,1717,132.8723659,16.85970298,2138,4006,-74.43689466,386,59.79210946,63151.39771,37729
-6.382978723,1707,3271,47.85456639,2194,-33.58157597,114.5736113,2069,4008,-74.63584037,1905,2.490288934,63170.92896,38369
-40.07092199,2271,2552,19.11184926,2464,-141.1095828,-75.69877195,2164,4013,-74.20376839,2062,-2.462244367,63190.46021,39009
-140.070922,1482,16,-76.74671333,2246,-43.9864106,186.0663287,2446,453,65.33216666,4018,-72.03093193,63209.99146,39649
-286.5248227,3820,4011,80.61629772,3040,-372.5417469,-602.8910467,2859,1918,4.407442981,26,71.10002959,63229.52271,40289
24.11347518,1792,4017,81.72697464,2718,-224.642194,86.96501499,1983,1390,26.17436606,4025,-77.04440183,63249.05396,40929
-30.4964539,2049,2445,16.23584433,2635,-198.4205755,-0.914893617,2137,3114,-39.10389172,3321,-49.00559385,63268.58521,41569
-0.709219858,2858,2371,13.78930497,2382,-124.5419719,-271.4977867,2053,2779,-26.2673758,3061,-39.30256804,63288.11646,42209
-4.255319149,2007,2406,15.35398881,2250,-59.82572932,13.96630016,2063,2671,-22.15027985,3045,-38.75691596,63307.64771,42849
12.41134752,2267,2243,9.143096095,2147,-28.48026894,-72.78202199,2016,2472,-14.42259763,2914,-33.71873733,63327.17896,43489
11.34751773,2088,2254,9.551738188,2127,-17.65199749,-12.74682279,2019,2492,-15.20654531,2896,-33.06432992,63346.71021,44129
8.865248227,2140,2264,10.14771528,2099,-8.557034909,-30.2709553,2026,2363,-10.30711797,2760,-28.0451722,63366.24146,44769
3.191489362,2114,2296,11.46515349,2128,-18.30519965,-21.71633586,2042,2338,-9.371162669,2761,-28.12173238,63385.77271,45409
-2.127659574,2077,2335,12.97424467,2136,-20.28793105,-9.459802942,2057,2370,-10.64388322,2728,-26.9447829,63405.30396,46049
-2.127659574,2044,2274,10.49200239,2136,-19.62350152,1.614022562,2057,2400,-11.69994031,2860,-31.75920452,63424.83521,46689
-3.546099291,2076,2271,10.31517421,2140,-21.66664574,-9.166785663,2061,2437,-13.12064483,2857,-31.64278856,63444.36646,47329
-2.836879433,2101,2310,11.964745,2163,-30.46338274,-17.53477081,2059,2377,-10.88137499,2760,-28.09968309,63463.89771,47969
1.063829787,2055,2307,11.83872009,2135,-19.5752658,-1.981507925,2048,2381,-11.03199771,2762,-28.16997642,63483.42896,48609
0,2042,2289,11.06458253,2141,-21.44179422,2.348993289,2051,2417,-12.38543666,2805,-29.73934488,63502.96021,49249
6.028368794,2053,2268,10.17680689,2156,-27.22895418,-1.161430815,2034,2449,-13.57982783,2856,-31.6016005,63522.49146,49889
12.05673759,2073,2308,11.80039246,2164,-30.67933658,-7.691989148,2017,2432,-12.99018853,2769,-28.42808585,63542.02271,50529
7.80141844,2057,2320,12.31152701,2165,-30.59690116,-2.450521205,2029,2411,-12.21182483,2717,-26.51749396,63561.55396,51169
0.354609929,2041,2323,12.44781164,2171,-32.22302689,2.695202056,2050,2401,-11.80470907,2785,-29.04010102,63581.08521,51809
-10.28368794,2030,2355,13.70324173,2196,-40.69435614,6.067328288,2080,2416,-12.41895671,2751,-27.81850466,63600.61646,52449
-13.12056738,2009,2311,11.93568528,2207,-44.14837188,13.02920177,2088,2422,-12.60786804,2770,-28.46918167,63620.14771,53089
-22.34042553,1987,2328,12.60775967,2238,-54.596498,20.13515636,2114,2427,-12.80600819,2790,-29.23008464,63639.67896,53729
-34.04255319,1963,2340,13.06487069,2282,-69.61061465,27.83778381,2147,2442,-13.37823265,2827,-30.61416834,63659.21021,54369
-52.4822695,1967,2337,12.93615617,2341,-90.39417314,25.94231044,2199,2448,-13.59609584,2855,-31.64734394,63678.74146,55009
-76.59574468,1997,2325,12.34359177,2400,-111.5412216,15.15179209,2267,2522,-16.41020579,2910,-33.66660405,63698.27271,55649
-87.94326241,2003,2309,11.6664194,2477,-139.0398687,12.79794374,2299,2547,-17.33951507,2961,-35.53517777,63717.80396,56289
-110.2836879,1995,2344,13.0221135,2576,-173.8603056,14.81229473,2362,2576,-18.44716242,3054,-39.02029303,63737.33521,56929
-129.4326241,1992,2335,12.36784161,2764,-240.8858022,15.24453806,2416,2770,-25.80395987,3302,-48.18585006,63756.86646,57569
-128.0141844,1966,2234,8.256541139,3024,-333.9274922,24.01192346,2412,2819,-27.58647152,3359,-50.17362216,63776.39771,58209
-129.787234,1850,2765,28.98755325,3319,-437.6570296,62.88490647,2417,3144,-40.31116876,3855,-69.16592289,63795.92896,58849
-170.9219858,2010,2485,17.47095653,3473,-495.1141896,7.959588748,2533,3353,-48.22608668,3576,-58.48709166,63815.46021,59489
-162.7659574,1783,2098,0.98593875,3392,-461.6370291,84.37876624,2510,4019,-73.35153126,4022,-74.51105964,63834.99146,60129
-135.4609929,1835,2294,10.93781291,3294,-428.2022104,67.74825075,2433,2640,-20.55467719,3899,-70.25406031,63854.52271,60769
92.55319149,1708,2189,6.432416156,2202,-39.26940804,117.2061259,1790,2842,-28.18959609,4022,-74.67445397,63874.05396,61409
96.09929078,2867,1417,-22.00785439,1808,79.02164019,-271.6136656,1780,1256,32.8036402,2491,-17.11754215,63893.58521,62049
126.2411348,2259,1595,-15.09304457,1798,94.01037323,-66.68256462,1695,1389,27.67388568,2820,-29.51017163,63913.11646,62689
127.3049645,1941,1760,-8.699717842,1525,198.5844966,40.06075967,1692,1523,22.50705396,3125,-40.99826772,63932.64771,63329
114.893617,2059,1757,-9.090052993,1312,273.1773628,0.091103813,1727,1696,15.74867518,2822,-29.76433545,63952.17896,63969
93.97163121,1912,1776,-8.468463033,1203,315.9357274,48.7923033,1786,1783,12.28842416,2547,-19.59779796,63971.71021,64609
68.79432624,1717,2053,2.296803224,1108,354.7445638,113.4732258,1857,1985,4.420080612,2852,-31.21705224,63991.24146,65249
67.37588652,1707,2261,10.11676987,1017,387.719719,116.7863773,1861,2308,-8.080753358,3058,-39.08128087,64010.77271,353
88.29787234,1633,2461,17.65393485,1013,390.0585008,142.2462516,1802,2604,-19.65162867,2956,-35.52961805,64030.30396,993
126.2411348,1523,2701,26.81781799,1036,382.9298846,180.2973012,1695,2887,-30.55455033,3394,-52.02675676,64049.83521,1633
156.0283688,1647,2694,26.5284073,1044,376.7155425,139.5801799,1611,2896,-30.7898176,3678,-62.53659296,64069.36646,2273
118.7943262,1759,2444,16.66319647,1018,384.8630269,100.879266,1716,2815,-27.42008833,3840,-68.24063663,64088.89771,2913
22.34042553,1773,2218,7.167140897,1006,391.6176945,93.28766243,1988,3115,-38.82147758,3705,-62.95575497,64108.42896,3553
-57.80141844,1653,2490,16.86251063,1032,386.9412839,131.1518635,2214,3883,-68.43723419,4012,-74.61698643,64127.96021,4193
-82.26950355,1963,2602,21.11701563,1112,352.6126947,26.3909753,2283,4022,-74.0746092,3452,-54.00388084,64147.49146,4833
-73.40425532,2095,2453,15.1643764,1322,274.1654082,-17.63836927,2258,4017,-73.89059007,3113,-41.26974611,64167.02271,5473
-45.03546099,2055,2076,0.075793266,1596,175.6096263,-3.364486649,2178,4011,-74.10516834,1108,33.44217065,64186.55396,6113
-12.76595745,1738,2663,23.54384175,2029,25.32678094,103.9794374,2087,4008,-74.40395613,1238,27.92331438,64206.08521,6753
-39.71631206,2147,2525,18.0278089,2379,-108.047399,-34.0773954,2163,4017,-74.30477746,2147,-5.577871304,64225.61646,7393
-75.17730496,2240,783,-48.15862081,2601,-188.7759973,-66.34927888,2263,1791,13.03447982,3281,-45.59227841,64245.14771,8033
-95.74468085,3112,2594,23.0472439,2924,-321.9400946,-359.5837498,2321,2560,-17.8189025,3622,-60.35808398,64264.67896,8673
-61.34751773,2099,3608,63.21921801,2716,-227.6939776,-18.61894902,2224,2794,-27.51954965,3867,-70.63731728,64284.21021,9313
-26.95035461,2081,2499,18.96773035,2616,-192.3303385,-11.54676567,2127,2741,-24.80674121,3334,-49.56903191,64303.74146,9953
-17.37588652,2701,2318,11.59429617,2433,-139.2562218,-219.3132229,2100,2832,-28.14259567,3385,-51.23671777,64323.27271,10593
4.255319149,2226,2208,7.683555615,2318,-88.93555695,-59.26831358,2039,2507,-15.91110964,2452,-16.56384,64342.80396,11233
12.05673759,2252,2243,8.873703818,2205,-49.03156487,-67.75910324,2017,2652,-21.15740456,3408,-52.00695186,64362.33521,11873
2.836879433,2095,2135,4.799145908,2166,-31.58171406,-15.35113523,2043,2487,-15.02135229,2624,-22.84767808,64381.86646,12513
4.964539007,2193,2261,9.950858439,2120,-17.06810584,-48.17321148,2037,2413,-12.22853903,2754,-27.81704427,64401.39771,13153
8.156028369,2125,2292,11.27249619,2115,-13.99041717,-25.25867485,2028,2360,-10.18759524,2831,-30.70854526,64420.92896,13793
4.609929078,2089,2303,11.70366412,2121,-15.32385834,-13.28452092,2038,2365,-10.40839694,2777,-28.72148029,64440.46021,14433
0.354609929,2062,2292,11.21647424,2123,-15.37965864,-4.35177781,2050,2396,-11.58814403,2785,-29.00316089,64459.99146,15073
-1.773049645,2060,2273,10.42946136,2128,-17.07795133,-3.744466657,2056,2414,-12.26346609,2789,-29.12769866,64479.52271,15713
2.482269504,2061,2286,10.94779593,2125,-16.13894887,-3.952377552,2044,2415,-12.30510178,2808,-29.8469524,64499.05396,16353
3.546099291,2074,2292,11.22547569,2132,-18.94867945,-8.282878766,2041,2390,-11.36310768,2770,-28.44787538,64518.58521,16993
1.418439716,2063,2308,11.89394267,2139,-21.18518855,-4.655433386,2047,2371,-10.65143318,2754,-27.8753368,64538.11646,17633
3.546099291,2052,2286,10.96169039,2134,-19.22515089,-0.900328431,2041,2406,-11.95774017,2812,-29.99551738,64557.64771,18273
4.964539007,2066,2282,10.78663631,2134,-19.54703008,-5.555761816,2037,2416,-12.33409218,2825,-30.47174724,64577.17896,18913
11.70212766,2077,2285,10.8862171,2144,-23.55562889,-9.044909325,2018,2429,-12.84457244,2802,-29.62288281,64596.71021,19553
12.41134752,2077,2311,11.92329846,2135,-20.33821882,-9.023632729,2016,2430,-12.91753855,2764,-28.24658784,64616.24146,20193
9.219858156,2070,2314,12.07085967,2146,-24.06411376,-6.770384121,2025,2412,-12.22850819,2763,-28.21397764,64635.77271,20833
8.865248227,2041,2308,11.83167038,2156,-27.06734344,2.950521205,2026,2412,-12.2082406,2805,-29.76235752,64655.30396,21473
1.418439716,2040,2317,12.22776281,2185,-37.26886389,3.06268742,2047,2388,-11.30592966,2770,-28.477944,64674.83521,22113
-9.929078014,2020,2317,12.21400158,2213,-46.61812177,9.433671284,2079,2397,-11.64996056,2775,-28.66271634,64694.36646,22753
-16.31205674,1991,2341,13.16876717,2237,-54.48732268,18.97372555,2097,2400,-11.78082072,2784,-29.02469264,64713.89771,23393
-29.78723404,1946,2351,13.50895836,2280,-68.66890831,33.67014137,2135,2439,-13.27604101,2815,-30.18304653,64733.42896,24033
-53.54609929,1953,2375,14.46886862,2339,-89.36286949,30.60838212,2202,2439,-13.27828458,2860,-31.8785105,64752.96021,24673
-79.43262411,1966,2342,13.07653444,2401,-111.1967727,25.46937027,2275,2487,-15.08663907,2888,-32.87377751,64772.49146,25313
-96.09929078,1939,2364,14.00035006,2500,-145.7946594,34.02977295,2322,2459,-13.99124849,2987,-36.56815865,64792.02271,25953
-126.2411348,1954,2293,10.99925282,2615,-186.6135793,28.09196059,2407,2565,-18.01867958,2961,-35.51516277,64811.55396,26593
-153.1914894,1905,2274,10.32029154,2803,-252.4929014,43.72640297,2483,2513,-15.99271145,2995,-36.75405319,64831.08521,27233
